place,title,time,pay,date
서울 강남구,(주)썬앳푸드 텍사데브라질 압구정점,16:00~22:00,"시급10,310",08/13
서울 서초구,텍사스데브라질 센트럴시티점,17:00~21:00,"시급10,310",08/12
서울 전체,(주) 썬앳푸드 시추안하우스 압구정점,12:00~09:00,"시급10,310",08/09
서울 서초구,텍사스데브라질 센트럴시티점,13:00~22:00,"시급10,310",08/07
서울 서초구,아티제,06:00~22:00,"월급1,993,739",58분전
서울 강남구,아티제,06:00~23:00,"월급1,993,739",59분전
서울 강남구,아티제,07:00~21:00,"월급1,993,739",1시간전
서울 송파구,아티제,07:00~21:00,"월급1,993,739",1시간전
서울 종로구,(주)보나비,07:00~13:30,"시급8,590",8시간전
서울 양천구,아티제 이대목동점,17:00~22:30,"시급8,590",23시간전
서울 강남구,(주)보나비,07:00~14:00,"시급8,590",08/20
서울 강남구,아티제 타워팰리스점,14:00~22:00,"시급8,590",08/20
서울 서초구,아티제,07:30~13:00,"시급8,590",08/17
서울 영등포,아티제 여의도KBS별관점,12:00~17:30,"시급8,590",08/15
경기 성남시,(주)보나비,15:30~21:30,"시급8,590",08/14
경기 수원시,보나비,17:40~22:40,"시급8,590",08/08
